id,year,player_name,image,player_id,height,weight,collage,born,birth_city,birth_state,position,age,team,g,gs,mp,fg,fga,3p,3pa,2p,2pa,ft,fta,orb,drb,rtb,ast,stl,blk,tov,pf,pts,championships,mvps,allstar_selections,all_nba
18231,2007,Ray Allen,https://media.gettyimages.com/id/145777952/photo/miami-fl-ray-allen-of-the-boston-celtics-reacts-in-the-fourth-quarter-against-the-miami-heat.jpg?s=612x612&w=gi&k=20&c=xf7rkgotihfK1-SMOsbZ3xjJghAcNesSxmaQ_AxozXQ=,2450,203,99,Florida State University,1965,Milton,Florida,SG,31,SEA,55,55,2219,505,1153,165,443,340,710,279,309,57,190,247,228,82,11,154,113,1454,2,0,10,2
18280,2007,Chris Bosh,https://s.yimg.com/os/creatr-uploaded-images/2021-09/268c2920-14a2-11ec-bddf-7cac2f45a5b2,2916,211,106,Georgia Institute of Technology,1984,Dallas,Texas,C,22,TOR,69,69,2658,543,1094,12,35,531,1059,463,590,186,555,741,175,39,90,179,163,1561,2,0,11,1
18295,2007,Kobe Bryant,https://media.gettyimages.com/id/139369178/photo/phoenix-az-kobe-bryant-of-the-los-angeles-lakers-adjusts-his-jersey-during-the-nba-game.jpg?s=612x612&w=gi&k=20&c=M0YYaiFg29H64rWFo8feDwWwQLYkToyORpBZB6aMZj0=,2456,198,96,,1978,Philadelphia,Pennsylvania,SG,28,LAL,77,77,3140,813,1757,137,398,676,1359,667,768,75,364,439,413,111,36,255,205,2430,5,1,18,15
18308,2007,Vince Carter,https://media.gettyimages.com/id/470135913/photo/houston-tx-vince-carter-of-the-toronto-raptors-during-the-game-against-the-houston-rockets-on.jpg?s=612x612&w=gi&k=20&c=CjGd1yr9Db5GCIiLB-HQvyAfGmTf72VIExwijyKByK4=,2590,198,99,University of North Carolina,1977,Daytona Beach,Florida,SG,30,NJN,82,82,3126,726,1598,156,437,570,1161,462,576,114,378,492,393,82,30,217,266,2070,0,0,8,2
18351,2007,Tim Duncan,https://media.gettyimages.com/id/169000810/photo/oakland-ca-tim-duncan-of-the-san-antonio-spurs-looks-on-against-the-golden-state-warriors-in.jpg?s=612x612&w=gi&k=20&c=1YAGmYVqH2I-KYQctp4tToTWsKHFNBY_XwvTsq1yv1s=,2535,211,113,Wake Forest University,1976,St. Croix,U.S. Virgin Islands,C,30,SAS,80,80,2726,618,1131,1,9,617,1122,362,568,213,633,846,273,66,190,224,203,1599,2,5,15,15
18380,2007,Kevin Garnett,https://media.gettyimages.com/id/91224687/photo/waltham-ma-kevin-garnett-of-the-boston-celtics-poses-for-a-portrait-during-the-2009-nba-media.jpg?s=612x612&w=gi&k=20&c=M6FHd20k5WCgJO_P2SCQzA0NavV3Enn4l1jhReq1l40=,2401,211,108,,1976,Mauldin,South Carolina,PF,30,MIN,76,76,2995,638,1341,12,56,626,1285,416,498,183,792,975,313,89,126,205,184,1704,1,1,15,9
18382,2007,Pau Gasol,https://media.gettyimages.com/id/101605006/photo/los-angeles-ca-pau-gasol-of-the-los-angeles-lakers-reacts-in-the-second-half-against-the.jpg?s=612x612&w=gi&k=20&c=wpe25Ox7ozn6fycgzYlwazCvF6RYqRvqnEgXWDbk90k=,2808,213,113,,1980,Barcelona,Spain,C,26,MEM,59,59,2133,462,858,3,11,459,847,299,400,149,432,581,201,29,126,162,137,1226,2,0,6,4
18424,2007,Grant Hill,https://media.gettyimages.com/id/929748012/photo/phoenix-grant-hill-of-the-detroit-pistons-smiles-circa-1997-at-america-west-arena-in-phoenix.jpg?s=612x612&w=gi&k=20&c=pV3vMkkqEdICi27KrNjRMO3e-o4gnCEjyfnxaik-rYw=,2332,203,102,Duke University,1972,Dallas,Texas,SG,34,ORL,65,64,2009,342,660,2,12,340,648,248,324,53,184,237,138,61,25,144,146,934,0,0,7,5
18433,2007,Dwight Howard,https://media.gettyimages.com/id/1322596680/photo/philadelphia-pennsylvania-dwight-howard-of-the-philadelphia-76ers-celebrates-during-the.jpg?s=612x612&w=gi&k=20&c=TVSiksX-qPAauhvXTo1enUAFETjceN81e6_NlPbVpZg=,3000,211,120,,1985,Atlanta,Georgia,C,21,ORL,82,82,3023,526,873,1,2,525,871,390,666,283,725,1008,158,70,156,317,245,1443,1,0,8,7
18446,2007,Allen Iverson,https://media.gettyimages.com/id/1934811800/photo/allen-iverson-shooting-guard-and-point-guard-for-the-philadelphia-76ers-looks-on-with-hands.jpg?s=612x612&w=gi&k=20&c=5oKUqo8YjnrvoECqfIE5zSPWxWR4o96og9WA8ECUzac=,2479,183,74,Georgetown University,1975,Hampton,Virginia,SG-PG,31,TOT,65,64,2761,581,1313,62,197,519,1116,485,610,23,170,193,468,123,13,268,95,1709,0,1,11,6
18447,2007,Allen Iverson,https://media.gettyimages.com/id/1934811800/photo/allen-iverson-shooting-guard-and-point-guard-for-the-philadelphia-76ers-looks-on-with-hands.jpg?s=612x612&w=gi&k=20&c=5oKUqo8YjnrvoECqfIE5zSPWxWR4o96og9WA8ECUzac=,2479,183,74,Georgetown University,1975,Hampton,Virginia,PG,31,PHI,15,15,640,151,366,12,53,139,313,154,174,7,34,41,109,33,1,66,21,468,0,1,11,6
18448,2007,Allen Iverson,https://media.gettyimages.com/id/1934811800/photo/allen-iverson-shooting-guard-and-point-guard-for-the-philadelphia-76ers-looks-on-with-hands.jpg?s=612x612&w=gi&k=20&c=5oKUqo8YjnrvoECqfIE5zSPWxWR4o96og9WA8ECUzac=,2479,183,74,Georgetown University,1975,Hampton,Virginia,SG,31,DEN,50,49,2121,430,947,50,144,380,803,331,436,16,136,152,359,90,12,202,74,1241,0,1,11,6
18460,2007,LeBron James,https://media.gettyimages.com/id/1463993781/photo/los-angeles-california-lebron-james-of-the-los-angeles-lakers-reacts-after-scoring-to-pass.jpg?s=612x612&w=gi&k=20&c=NUzc0DakaEDifXo9y2sBIIBvBrxeybcaQ8DSmqHDelM=,2944,203,113,,1984,Akron,Ohio,SF,22,CLE,78,78,3190,772,1621,99,310,673,1311,489,701,83,443,526,470,125,55,250,171,2132,4,4,20,19
18494,2007,Jason Kidd,https://media.gettyimages.com/id/1312307558/photo/jason-kidd-point-guard-and-shooting-guard-for-the-phoenix-suns-dribbles-the-basketball-down.jpg?s=612x612&w=gi&k=20&c=_2MQkEDTA45C88I5CkCgBMFbA4auk4tUUA_-8B4MzpI=,2337,193,92,University of California,1973,San Francisco,California,PG,33,NJN,80,80,2933,369,908,124,361,245,547,179,230,135,520,655,736,127,23,213,146,1041,1,0,10,6
18532,2007,Tracy McGrady,https://media.gettyimages.com/id/121661997/photo/tracy-mcgrady-of-the-houston-rockets-brings-the-ball-up-the-court-during-the-nba-game-between.jpg?s=612x612&w=gi&k=20&c=EvDFApi3tgyRHX7Hy2mPufUdWei63kcPyAk2mR3V3pw=,2555,203,95,,1979,Bartow,Florida,SG,27,HOU,71,71,2539,638,1480,126,381,512,1099,345,488,56,322,378,458,92,36,213,136,1747,0,0,7,7
18562,2007,Steve Nash,https://www.bpmcdn.com/f/files/victoria/import/2018-03/11235020_web1_Steve-Nash_Flickr.jpg,2491,190,88,Santa Clara University,1974,Johannesburg,South Africa,PG,32,PHO,76,76,2682,517,971,156,343,361,628,222,247,30,239,269,884,57,6,287,117,1412,0,2,8,7
18569,2007,Dirk Nowitzki,"https://media.bleacherreport.com/image/upload/q_auto,w_1500,c_scale,f_auto/v1676673768/ehplcawwxao6uioiet2f.jpg",2626,213,111,,1978,Wurzburg,Germany,PF,28,DAL,78,78,2820,673,1341,72,173,601,1168,498,551,122,571,693,263,52,62,167,171,1916,1,1,14,12
18572,2007,Shaquille O'Neal,https://media.gettyimages.com/id/51048945/photo/los-angeles-united-states-this-05-june-2002-file-photo-shows-shaquille-oneal-of-the-los-angeles.jpg?s=612x612&w=gi&k=20&c=pn5--PXxmoku2SmA9mq-1my1bxc-FmFHO0uad8ZCkFA=,2222,216,147,Louisiana State University,1972,Newark,New Jersey,C,34,MIA,40,39,1135,283,479,0,0,283,479,124,294,97,200,297,79,8,55,95,139,690,4,1,15,14
18588,2007,Tony Parker,https://media.gettyimages.com/id/169574382/photo/memphis-tn-tony-parker-of-the-san-antonio-spurs-reacts-in-the-fourth-quarter-while-taking-on.jpg?s=612x612&w=gi&k=20&c=mO2m-hlMw9BG5E_vwhGmC3yh1HatyPxSKf72iR5ruAo=,2823,188,83,,1982,Bruges,Belgium,PG,24,SAS,77,77,2499,570,1096,15,38,555,1058,274,350,34,216,250,420,82,6,191,137,1429,4,0,6,4
18597,2007,Paul Pierce,https://www.nbc.com/sites/nbcblog/files/styles/scale_862/public/2024/03/paul-pierce-boston-celtics2.jpg,2630,201,106,University of Kansas,1977,Oakland,California,SG,29,BOS,47,46,1740,373,850,107,275,266,575,320,402,39,238,277,194,48,13,152,122,1173,1,0,10,4
18666,2007,Peja Stojakovic,https://media.gettyimages.com/id/1172519379/photo/sacramento-kings-forward-guard-peja-stojakovic-pumps-his-fist-after-sinking-a-three-pointer.jpg?s=612x612&w=gi&k=20&c=tDzbg6JPhOeY9_NuCRMZQPe74UDqodyM6nZEo_jBQT0=,2638,206,99,,1977,Slavoska Pozega,Croatia,SF,29,NOK,13,13,425,83,196,34,84,49,112,31,38,11,43,54,11,8,4,19,29,231,1,0,3,1
18669,2007,Amar'e Stoudemire,https://s.yimg.com/ny/api/res/1.2/V6zMHaRpLN3KjMWdBxSO2w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTUwNg--/https://media.zenfs.com/en/homerun/feed_manager_auto_publish_494/e3ef6ed584ac7eea13ed96e512619086,2896,208,111,,1982,Lake Wales,Florida,C,24,PHO,82,78,2689,607,1055,0,3,607,1052,457,585,222,564,786,84,78,110,232,295,1671,0,0,6,5
18704,2007,Rasheed Wallace,https://media.gettyimages.com/id/83274614/photo/auburn-hills-mi-rasheed-wallace-of-the-detroit-pistons-poses-for-a-portrait-during-nba-media.jpg?s=612x612&w=gi&k=20&c=g33nn0OlyMxz8nHwW9hnxMOQqlPEB3ga4rneJe_4O1Q=,2443,208,102,University of North Carolina,1974,Philadelphia,Pennsylvania,C,32,DET,75,72,2419,357,843,104,296,253,547,108,137,90,453,543,127,75,118,94,225,926,1,0,4,0
18708,2007,Chris Webber,https://media.gettyimages.com/id/1242438926/photo/sacramento-ca-chris-webber-of-the-sacramento-kings-prepares-to-shoot-a-free-throw-during-a.jpg?s=612x612&w=gi&k=20&c=jK9C2L5VDkr_E9FmBfdHEZ2a2r1WBZ1xEzh-FN92f6E=,2311,206,111,University of Michigan,1973,Detroit,Michigan,PF,33,TOT,61,60,1821,289,639,4,11,285,628,102,160,124,313,437,188,60,41,107,143,684,0,0,5,5
18709,2007,Chris Webber,https://media.gettyimages.com/id/1242438926/photo/sacramento-ca-chris-webber-of-the-sacramento-kings-prepares-to-shoot-a-free-throw-during-a.jpg?s=612x612&w=gi&k=20&c=jK9C2L5VDkr_E9FmBfdHEZ2a2r1WBZ1xEzh-FN92f6E=,2311,206,111,University of Michigan,1973,Detroit,Michigan,PF,33,PHI,18,18,544,89,230,2,5,87,225,18,28,37,112,149,61,18,15,33,36,198,0,0,5,5
18710,2007,Chris Webber,https://media.gettyimages.com/id/1242438926/photo/sacramento-ca-chris-webber-of-the-sacramento-kings-prepares-to-shoot-a-free-throw-during-a.jpg?s=612x612&w=gi&k=20&c=jK9C2L5VDkr_E9FmBfdHEZ2a2r1WBZ1xEzh-FN92f6E=,2311,206,111,University of Michigan,1973,Detroit,Michigan,PF,33,DET,43,42,1277,200,409,2,6,198,403,84,132,87,201,288,127,42,26,74,107,486,0,0,5,5
18749,2008,LaMarcus Aldridge,https://s.hdnux.com/photos/01/12/72/20/19637254/6/rawImage.jpg,3128,211,117,University of Texas at Austin,1985,Dallas,Texas,PF,22,POR,76,76,2649,561,1160,1,7,560,1153,227,298,220,358,578,122,55,94,126,240,1350,0,0,7,5
18753,2008,Ray Allen,https://media.gettyimages.com/id/145777952/photo/miami-fl-ray-allen-of-the-boston-celtics-reacts-in-the-fourth-quarter-against-the-miami-heat.jpg?s=612x612&w=gi&k=20&c=xf7rkgotihfK1-SMOsbZ3xjJghAcNesSxmaQ_AxozXQ=,2450,203,99,Florida State University,1965,Milton,Florida,SG,32,BOS,73,73,2624,439,986,180,452,259,534,215,237,75,193,268,225,65,16,127,147,1273,2,0,10,2
18804,2008,Chris Bosh,https://s.yimg.com/os/creatr-uploaded-images/2021-09/268c2920-14a2-11ec-bddf-7cac2f45a5b2,2916,211,106,Georgia Institute of Technology,1984,Dallas,Texas,C,23,TOR,67,67,2425,507,1027,10,25,497,1002,472,559,174,409,583,171,63,67,153,157,1496,2,0,11,1
18825,2008,Kobe Bryant,https://media.gettyimages.com/id/139369178/photo/phoenix-az-kobe-bryant-of-the-los-angeles-lakers-adjusts-his-jersey-during-the-nba-game.jpg?s=612x612&w=gi&k=20&c=M0YYaiFg29H64rWFo8feDwWwQLYkToyORpBZB6aMZj0=,2456,198,96,,1978,Philadelphia,Pennsylvania,SG,29,LAL,82,82,3192,775,1690,150,415,625,1275,623,742,94,423,517,441,151,40,257,227,2323,5,1,18,15
18836,2008,Vince Carter,https://media.gettyimages.com/id/470135913/photo/houston-tx-vince-carter-of-the-toronto-raptors-during-the-game-against-the-houston-rockets-on.jpg?s=612x612&w=gi&k=20&c=CjGd1yr9Db5GCIiLB-HQvyAfGmTf72VIExwijyKByK4=,2590,198,99,University of North Carolina,1977,Daytona Beach,Florida,SG,31,NJN,76,72,2959,587,1287,98,273,489,1014,350,429,112,341,453,389,93,33,181,241,1622,0,0,8,2
18889,2008,Tim Duncan,https://media.gettyimages.com/id/169000810/photo/oakland-ca-tim-duncan-of-the-san-antonio-spurs-looks-on-against-the-golden-state-warriors-in.jpg?s=612x612&w=gi&k=20&c=1YAGmYVqH2I-KYQctp4tToTWsKHFNBY_XwvTsq1yv1s=,2535,211,113,Wake Forest University,1976,St. Croix,U.S. Virgin Islands,C,31,SAS,78,78,2651,585,1178,0,4,585,1174,338,463,237,644,881,218,56,152,178,185,1508,2,5,15,15
18894,2008,Kevin Durant,https://media.gettyimages.com/id/1395057957/photo/new-york-new-york-kevin-durant-of-the-brooklyn-nets-reacts-during-game-four-of-the-eastern.jpg?s=612x612&w=gi&k=20&c=ln-2wgBYFLB_NPe0hBVsatYD5ymmgyaoYApKmJADzvQ=,3220,206,108,University of Texas at Austin,1988,Washington,District of Columbia,SG,19,SEA,80,80,2768,587,1366,59,205,528,1161,391,448,70,278,348,192,78,75,232,122,1624,2,1,14,10
18923,2008,Kevin Garnett,https://media.gettyimages.com/id/91224687/photo/waltham-ma-kevin-garnett-of-the-boston-celtics-poses-for-a-portrait-during-the-2009-nba-media.jpg?s=612x612&w=gi&k=20&c=M6FHd20k5WCgJO_P2SCQzA0NavV3Enn4l1jhReq1l40=,2401,211,108,,1976,Mauldin,South Carolina,PF,31,BOS,71,71,2328,534,990,0,11,534,979,269,336,135,520,655,244,100,89,138,163,1337,1,1,15,9
18925,2008,Pau Gasol,https://media.gettyimages.com/id/101605006/photo/los-angeles-ca-pau-gasol-of-the-los-angeles-lakers-reacts-in-the-second-half-against-the.jpg?s=612x612&w=gi&k=20&c=wpe25Ox7ozn6fycgzYlwazCvF6RYqRvqnEgXWDbk90k=,2808,213,113,,1980,Barcelona,Spain,C,27,TOT,66,66,2351,475,890,4,16,471,874,292,362,155,398,553,211,30,98,124,139,1246,2,0,6,4
18926,2008,Pau Gasol,https://media.gettyimages.com/id/101605006/photo/los-angeles-ca-pau-gasol-of-the-los-angeles-lakers-reacts-in-the-second-half-against-the.jpg?s=612x612&w=gi&k=20&c=wpe25Ox7ozn6fycgzYlwazCvF6RYqRvqnEgXWDbk90k=,2808,213,113,,1980,Barcelona,Spain,C,27,MEM,39,39,1433,279,557,4,15,275,542,176,215,94,248,342,116,16,56,80,85,738,2,0,6,4
18927,2008,Pau Gasol,https://media.gettyimages.com/id/101605006/photo/los-angeles-ca-pau-gasol-of-the-los-angeles-lakers-reacts-in-the-second-half-against-the.jpg?s=612x612&w=gi&k=20&c=wpe25Ox7ozn6fycgzYlwazCvF6RYqRvqnEgXWDbk90k=,2808,213,113,,1980,Barcelona,Spain,C,27,LAL,27,27,918,196,333,0,1,196,332,116,147,61,150,211,95,14,42,44,54,508,2,0,6,4
18963,2008,Anfernee Hardaway,https://media.gettyimages.com/id/493617392/photo/oakland-ca-penny-hardaway-of-the-orlando-magic-dribbles-against-the-golden-state-warriors-on.jpg?s=612x612&w=gi&k=20&c=bcaEgtOGyoxn1hpbJoo0VW9TAJVeAvP-EiCHHtNX3Kc=,2272,201,88,University of Memphis,1971,Memphis,Tennessee,SF,36,MIA,16,8,325,22,60,8,19,14,41,8,9,3,32,35,35,19,1,13,24,60,0,0,4,3
18986,2008,Grant Hill,https://media.gettyimages.com/id/929748012/photo/phoenix-grant-hill-of-the-detroit-pistons-smiles-circa-1997-at-america-west-arena-in-phoenix.jpg?s=612x612&w=gi&k=20&c=pV3vMkkqEdICi27KrNjRMO3e-o4gnCEjyfnxaik-rYw=,2332,203,102,Duke University,1972,Dallas,Texas,SF,35,PHO,70,68,2222,358,712,33,104,325,608,170,196,74,279,353,203,65,56,96,153,919,0,0,7,5
18992,2008,Dwight Howard,https://media.gettyimages.com/id/1322596680/photo/philadelphia-pennsylvania-dwight-howard-of-the-philadelphia-76ers-celebrates-during-the.jpg?s=612x612&w=gi&k=20&c=TVSiksX-qPAauhvXTo1enUAFETjceN81e6_NlPbVpZg=,3000,211,120,,1985,Atlanta,Georgia,C,22,ORL,82,82,3088,583,974,0,4,583,970,529,897,279,882,1161,110,74,176,263,274,1695,1,0,8,7
19007,2008,Allen Iverson,https://media.gettyimages.com/id/1934811800/photo/allen-iverson-shooting-guard-and-point-guard-for-the-philadelphia-76ers-looks-on-with-hands.jpg?s=612x612&w=gi&k=20&c=5oKUqo8YjnrvoECqfIE5zSPWxWR4o96og9WA8ECUzac=,2479,183,74,Georgetown University,1975,Hampton,Virginia,SG,32,DEN,82,82,3424,712,1556,95,275,617,1281,645,797,47,196,243,586,160,12,245,109,2164,0,1,11,6
19017,2008,LeBron James,https://media.gettyimages.com/id/1463993781/photo/los-angeles-california-lebron-james-of-the-los-angeles-lakers-reacts-after-scoring-to-pass.jpg?s=612x612&w=gi&k=20&c=NUzc0DakaEDifXo9y2sBIIBvBrxeybcaQ8DSmqHDelM=,2944,203,113,,1984,Akron,Ohio,SF,23,CLE,75,74,3027,794,1642,113,359,681,1283,549,771,133,459,592,539,138,81,255,165,2250,4,4,20,19
19054,2008,Jason Kidd,https://media.gettyimages.com/id/1312307558/photo/jason-kidd-point-guard-and-shooting-guard-for-the-phoenix-suns-dribbles-the-basketball-down.jpg?s=612x612&w=gi&k=20&c=_2MQkEDTA45C88I5CkCgBMFbA4auk4tUUA_-8B4MzpI=,2337,193,92,University of California,1973,San Francisco,California,PG,34,TOT,80,80,2906,305,793,119,312,186,481,135,165,94,506,600,806,136,26,266,165,864,1,0,10,6
19055,2008,Jason Kidd,https://media.gettyimages.com/id/1312307558/photo/jason-kidd-point-guard-and-shooting-guard-for-the-phoenix-suns-dribbles-the-basketball-down.jpg?s=612x612&w=gi&k=20&c=_2MQkEDTA45C88I5CkCgBMFbA4auk4tUUA_-8B4MzpI=,2337,193,92,University of California,1973,San Francisco,California,PG,34,NJN,51,51,1895,201,549,84,236,117,313,91,111,58,354,412,530,74,15,185,90,577,1,0,10,6
19056,2008,Jason Kidd,https://media.gettyimages.com/id/1312307558/photo/jason-kidd-point-guard-and-shooting-guard-for-the-phoenix-suns-dribbles-the-basketball-down.jpg?s=612x612&w=gi&k=20&c=_2MQkEDTA45C88I5CkCgBMFbA4auk4tUUA_-8B4MzpI=,2337,193,92,University of California,1973,San Francisco,California,PG,34,DAL,29,29,1011,104,244,35,76,69,168,44,54,36,152,188,276,62,11,81,75,287,1,0,10,6
19101,2008,Tracy McGrady,https://media.gettyimages.com/id/121661997/photo/tracy-mcgrady-of-the-houston-rockets-brings-the-ball-up-the-court-during-the-nba-game-between.jpg?s=612x612&w=gi&k=20&c=EvDFApi3tgyRHX7Hy2mPufUdWei63kcPyAk2mR3V3pw=,2555,203,95,,1979,Bartow,Florida,SG,28,HOU,66,62,2440,548,1307,86,295,462,1012,245,358,42,297,339,387,68,30,160,91,1427,0,0,7,7
19128,2008,Steve Nash,https://www.bpmcdn.com/f/files/victoria/import/2018-03/11235020_web1_Steve-Nash_Flickr.jpg,2491,190,88,Santa Clara University,1974,Johannesburg,South Africa,PG,33,PHO,81,81,2780,485,962,179,381,306,581,222,245,28,254,282,898,53,5,295,113,1371,0,2,8,7
19142,2008,Dirk Nowitzki,"https://media.bleacherreport.com/image/upload/q_auto,w_1500,c_scale,f_auto/v1676673768/ehplcawwxao6uioiet2f.jpg",2626,213,111,,1978,Wurzburg,Germany,PF,29,DAL,77,77,2769,630,1314,79,220,551,1094,478,544,95,564,659,266,51,71,160,198,1817,1,1,14,12
19145,2008,Shaquille O'Neal,https://media.gettyimages.com/id/51048945/photo/los-angeles-united-states-this-05-june-2002-file-photo-shows-shaquille-oneal-of-the-los-angeles.jpg?s=612x612&w=gi&k=20&c=pn5--PXxmoku2SmA9mq-1my1bxc-FmFHO0uad8ZCkFA=,2222,216,147,Louisiana State University,1972,Newark,New Jersey,C,35,TOT,61,61,1748,331,558,0,0,331,558,170,338,166,388,554,93,32,88,181,228,832,4,1,15,14
19146,2008,Shaquille O'Neal,https://media.gettyimages.com/id/51048945/photo/los-angeles-united-states-this-05-june-2002-file-photo-shows-shaquille-oneal-of-the-los-angeles.jpg?s=612x612&w=gi&k=20&c=pn5--PXxmoku2SmA9mq-1my1bxc-FmFHO0uad8ZCkFA=,2222,216,147,Louisiana State University,1972,Newark,New Jersey,C,35,MIA,33,33,945,191,329,0,0,191,329,88,178,99,159,258,45,19,54,98,134,470,4,1,15,14
19147,2008,Shaquille O'Neal,https://media.gettyimages.com/id/51048945/photo/los-angeles-united-states-this-05-june-2002-file-photo-shows-shaquille-oneal-of-the-los-angeles.jpg?s=612x612&w=gi&k=20&c=pn5--PXxmoku2SmA9mq-1my1bxc-FmFHO0uad8ZCkFA=,2222,216,147,Louisiana State University,1972,Newark,New Jersey,C,35,PHO,28,28,803,140,229,0,0,140,229,82,160,67,229,296,48,13,34,83,94,362,4,1,15,14
19162,2008,Tony Parker,https://media.gettyimages.com/id/169574382/photo/memphis-tn-tony-parker-of-the-san-antonio-spurs-reacts-in-the-fourth-quarter-while-taking-on.jpg?s=612x612&w=gi&k=20&c=mO2m-hlMw9BG5E_vwhGmC3yh1HatyPxSKf72iR5ruAo=,2823,188,83,,1982,Bruges,Belgium,PG,25,SAS,69,68,2312,515,1043,17,66,498,977,248,347,30,191,221,411,55,8,164,93,1295,4,0,6,4
19172,2008,Paul Pierce,https://www.nbc.com/sites/nbcblog/files/styles/scale_862/public/2024/03/paul-pierce-boston-celtics2.jpg,2630,201,106,University of Kansas,1977,Oakland,California,SF,30,BOS,80,80,2874,509,1098,143,365,366,733,409,485,53,358,411,363,101,36,221,200,1570,1,0,10,4
19235,2008,Peja Stojakovic,https://media.gettyimages.com/id/1172519379/photo/sacramento-kings-forward-guard-peja-stojakovic-pumps-his-fist-after-sinking-a-three-pointer.jpg?s=612x612&w=gi&k=20&c=tDzbg6JPhOeY9_NuCRMZQPe74UDqodyM6nZEo_jBQT0=,2638,206,99,,1977,Slavoska Pozega,Croatia,SF,30,NOH,77,77,2711,451,1026,231,524,220,502,130,140,64,267,331,96,57,10,61,127,1263,1,0,3,1
19241,2008,Amar'e Stoudemire,https://s.yimg.com/ny/api/res/1.2/V6zMHaRpLN3KjMWdBxSO2w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTUwNg--/https://media.zenfs.com/en/homerun/feed_manager_auto_publish_494/e3ef6ed584ac7eea13ed96e512619086,2896,208,111,,1982,Lake Wales,Florida,C,25,PHO,79,79,2677,714,1211,5,31,709,1180,556,691,178,541,719,118,64,163,174,294,1989,0,0,6,5
19284,2008,Rasheed Wallace,https://media.gettyimages.com/id/83274614/photo/auburn-hills-mi-rasheed-wallace-of-the-detroit-pistons-poses-for-a-portrait-during-nba-media.jpg?s=612x612&w=gi&k=20&c=g33nn0OlyMxz8nHwW9hnxMOQqlPEB3ga4rneJe_4O1Q=,2443,208,102,University of North Carolina,1974,Philadelphia,Pennsylvania,C,33,DET,77,76,2346,376,870,112,315,264,555,115,150,84,427,511,137,91,129,86,213,979,1,0,4,0
19291,2008,Chris Webber,https://media.gettyimages.com/id/1242438926/photo/sacramento-ca-chris-webber-of-the-sacramento-kings-prepares-to-shoot-a-free-throw-during-a.jpg?s=612x612&w=gi&k=20&c=jK9C2L5VDkr_E9FmBfdHEZ2a2r1WBZ1xEzh-FN92f6E=,2311,206,111,University of Michigan,1973,Detroit,Michigan,PF,34,GSW,9,8,126,15,31,0,0,15,31,5,12,2,30,32,18,4,6,11,17,35,0,0,5,5
19347,2009,LaMarcus Aldridge,https://s.hdnux.com/photos/01/12/72/20/19637254/6/rawImage.jpg,3128,211,117,University of Texas at Austin,1985,Dallas,Texas,PF,23,POR,81,81,3004,601,1243,7,28,594,1215,261,334,234,371,605,157,77,77,121,207,1470,0,0,7,5
19350,2009,Ray Allen,https://media.gettyimages.com/id/145777952/photo/miami-fl-ray-allen-of-the-boston-celtics-reacts-in-the-fourth-quarter-against-the-miami-heat.jpg?s=612x612&w=gi&k=20&c=xf7rkgotihfK1-SMOsbZ3xjJghAcNesSxmaQ_AxozXQ=,2450,203,99,Florida State University,1965,Milton,Florida,SG,33,BOS,79,79,2876,499,1040,199,486,300,554,237,249,66,212,278,218,69,13,134,157,1434,2,0,10,2
19409,2009,Chris Bosh,https://s.yimg.com/os/creatr-uploaded-images/2021-09/268c2920-14a2-11ec-bddf-7cac2f45a5b2,2916,211,106,Georgia Institute of Technology,1984,Dallas,Texas,C,24,TOR,77,77,2928,615,1263,12,49,603,1214,504,617,215,556,771,191,67,77,174,189,1746,2,0,11,1
19428,2009,Kobe Bryant,https://media.gettyimages.com/id/139369178/photo/phoenix-az-kobe-bryant-of-the-los-angeles-lakers-adjusts-his-jersey-during-the-nba-game.jpg?s=612x612&w=gi&k=20&c=M0YYaiFg29H64rWFo8feDwWwQLYkToyORpBZB6aMZj0=,2456,198,96,,1978,Philadelphia,Pennsylvania,SG,30,LAL,82,82,2960,800,1712,118,336,682,1376,483,564,90,339,429,399,120,37,210,189,2201,5,1,18,15
19442,2009,Vince Carter,https://media.gettyimages.com/id/470135913/photo/houston-tx-vince-carter-of-the-toronto-raptors-during-the-game-against-the-houston-rockets-on.jpg?s=612x612&w=gi&k=20&c=CjGd1yr9Db5GCIiLB-HQvyAfGmTf72VIExwijyKByK4=,2590,198,99,University of North Carolina,1977,Daytona Beach,Florida,SG,32,NJN,80,80,2946,588,1345,151,392,437,953,335,410,74,336,410,376,82,38,166,234,1662,0,0,8,2
